X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8603948.465,4746035.548,2133,Montgomery                                        ,15.162,Dr. Ronald E. McNair Elementary,13881 HOPKINS RD,GERMANTOWN,MD,20874,PreK-5,Elementary
-8599090.7223,4738438.2834,2134,Montgomery                                        ,15.163,Carson (Rachel) Elementary                                  ,100 TSCHIFFELY SQUARE ROAD,GAITHERSBURG,MD,20878,PreK-5,Elementary
-8577244.0112,4744139.172,2135,Montgomery                                        ,15.164,Brooke Grove Elementary                                     ,2700 SPARTAN ROAD,OLNEY,MD,20832,PreK-5,Elementary
-8588503.7547,4747715.87,2136,Montgomery                                        ,15.165,Resnik (Judith A.) Elementary                               ,7301 HADLEY FARMS DRIVE,GAITHERSBURG,MD,20879,PreK-5,Elementary
-8594691.0534,4759838.0886,2137,Montgomery                                        ,15.154,Clearspring Elementary                                      ,9930 MOYER ROAD,DAMASCUS,MD,20872,HS-5,Elementary
-8565132.9359,4733182.85,2138,Montgomery                                        ,15.155,Greencastle Elementary                                      ,13611 ROBEY RD,SILVER SPRING,MD,20904,PreK-5,Elementary
-8591632.7689,4749552.3014,2139,Montgomery                                        ,15.156,Goshen Elementary                                           ,8701 WARFIELD ROAD,GAITHERSBURG,MD,20879,K-5,Elementary
-8595487.2189,4734802.9619,2140,Montgomery                                        ,15.157,Stone Mill Elementary                                       ,14323 STONE BRIDGE VIEW DRIVE,GAITHERSBURG,MD,20879,K-5,Elementary
-8599887.5127,4738300.6954,2141,Montgomery                                        ,15.158,Quince Orchard High                                         ,15800 QUINCE ORCHARD BOULEVARD,GAITHERSBURG,MD,20878,9-12,High
-8600715.0815,4744482.8632,2142,Montgomery                                        ,15.148,Clopper Mill Elementary                                     ,18501 CINNAMON DRIVE,GERMANTOWN,MD,20874,HS-5,Elementary
-8571865.151,4722312.2285,2143,Montgomery                                        ,15.149,Oak View Elementary                                         ,400 E. WAYNE AVENUE,SILVER SPRING,MD,20901,3-5,Elementary
-8601171.8663,4736486.5951,2144,Montgomery                                        ,15.150,Jones Lane Elementary                                       ,15110 JONES LANE,GAITHERSBURG,MD,20878,K-5,Elementary
-8591938.8017,4745470.6974,2145,Montgomery                                        ,15.152,Strawberry Knoll Elementary                                 ,18820 STRAWBERRY KNOLL ROAD,GAITHERSBURG,MD,20879,HS-5,Elementary
-8601518.6429,4748741.4491,2146,Montgomery                                        ,15.153,Waters Landing Elementary                                   ,13100 WATERS LANDING RD,GERMANTOWN,MD,20874,K-5,Elementary
-8579095.6356,4730255.1351,2147,Montgomery                                        ,15.141,Wheaton High                                                ,12601 DALEWOOD DR,SILVER SPRING,MD,20906,9-12,High
-8592934.4886,4742261.3412,2148,Montgomery                                        ,15.144,Gaithersburg Elementary                                     ,35 NORTH SUMMIT AVENUE,GAITHERSBURG,MD,20877,PreK-5,Elementary
-8584749.9636,4721645.2064,2149,Montgomery                                        ,15.145,Bradley Hills Elementary                                    ,8701 HARTSDALE AVENUE,BETHESDA,MD,20817,K-5,Elementary
-8591377.8218,4740651.002,2150,Montgomery                                        ,15.146,Washington Grove Elementary                                 ,8712 OAKMONT STREET,GAITHERSBURG,MD,20877,HS-5,Elementary
-8590649.0956,4744469.5778,2151,Montgomery                                        ,15.147,Flower Hill Elementary                                      ,18425 FLOWER HILL WAY,GAITHERSBURG,MD,20879,PreK-5,Elementary
-8573679.2713,4742896.471,2152,Montgomery                                        ,15.135,Sherwood High                                               ,300 OLNEY-SANDY SPRING ROAD,SANDY SPRING,MD,20860,9-12,High
-8598402.2658,4749523.3909,2153,Montgomery                                        ,15.136,Neelsville Middle                                           ,11700 NEELSVILLE CHURCH ROAD,GERMANTOWN,MD,20876,6-8,Middle
-8616929.7694,4742349.6037,2154,Montgomery                                        ,15.137,Poolesville Elementary                                      ,19565 FISHER AVENUE,POOLESVILLE,MD,20837,K-5,Elementary
-8591006.1154,4730696.4169,2155,Montgomery                                        ,15.139,Ritchie Park Elementary                                     ,1514 DUNSTER RD,ROCKVILLE,MD,20854,K-5,Elementary
-8578046.6363,4725756.4183,2156,Montgomery                                        ,15.140,Oakland Terrace Elementary                                  ,2720 PLYERS MILL RD,SILVER SPRING,MD,20902,PreK-5,Elementary
-8581597.132,4731457.8751,2157,Montgomery                                        ,15.126,Wheaton Woods Elementary                                    ,4510 FAROE PLACE,ROCKVILLE,MD,20853,HS-5,Elementary
-8589861.4619,4732697.156,2158,Montgomery                                        ,15.127,West (Julius) Middle                                        ,651 GREAT FALLS ROAD,ROCKVILLE,MD,20850,6-8,Middle
-8583018.9077,4733592.0173,2159,Montgomery                                        ,15.129,Rock Creek Valley Elementary                                ,5121 RUSSETT RD,ROCKVILLE,MD,20853,K-5,Elementary
-8593295.8113,4741181.6268,2160,Montgomery                                        ,15.130,Gaithersburg High                                           ,101 EDUCATION BLVD,GAITHERSBURG,MD,20877,9-12,High
-8577361.3571,4726529.8039,2161,Montgomery                                        ,15.131,Stephen Knolls Special Education School                     ,10731 ST MARGARETS WAY,KENSINGTON,MD,20895,,Special Ed.
-8594911.3671,4746444.8573,2162,Montgomery                                        ,15.117,Montgomery Village Middle                                   ,19300 WATKINS MILL ROAD,GAITHERSBURG,MD,20879,6-8,Middle
-8571103.1619,4729777.979,2163,Montgomery                                        ,15.119,White Oak Middle                                            ,12201 NEW HAMPSHIRE AVENUE,SILVER SPRING,MD,20904,6-8,Middle
-8588719.0185,4742654.8587,2164,Montgomery                                        ,15.121,Mill Creek Towne Elementary                                 ,17700 PARK MILL DRIVE,ROCKVILLE,MD,20855,PreK-5,Elementary
-8578707.7148,4729026.1782,2165,Montgomery                                        ,15.122,Highland Elementary                                         ,3100 MEDWAY ST,SILVER SPRING,MD,20902,HS-5,Elementary
-8598047.8883,4736278.3977,2166,Montgomery                                        ,15.105,Dufief Elementary                                           ,15001 DUFIEF DRIVE,GAITHERSBURG,MD,20878,K-5,Elementary
-8575284.326,4743121.1432,2167,Montgomery                                        ,15.107,Sherwood Elementary                                         ,1401 OLNEY-SANDY SPRING ROAD,SANDY SPRING,MD,20860,K-5,Elementary
-8573289.6863,4720595.273,2168,Montgomery                                        ,15.108,East Silver Spring Elementary                               ,631 SILVER SPRING AVENUE,SILVER SPRING,MD,20910,HS-5,Elementary
-8587966.0921,4740167.1106,2169,Montgomery                                        ,15.111,Candlewood Elementary                                       ,7210 OSPREY DR,ROCKVILLE,MD,20855,K-5,Elementary
-8561468.6484,4659934.7226,2170,Charles                                           ,08.046,St. Charles High School                                     ,5305 PINEY CHURCH RD,WALDORF,MD,20602,9-12,Middle/High
-8566717.1983,4734706.3646,2171,Montgomery                                        ,15.098,Fairland Elementary                                         ,14315 FAIRDALE RD,SILVER SPRING,MD,20905,HS-5,Elementary
-8598554.8068,4746361.762,2172,Montgomery                                        ,15.100,Fox Chapel Elementary                                       ,19315 ARCHDALE ROAD,GERMANTOWN,MD,20874,PreK-5,Elementary
-8569779.088,4732368.1331,2173,Montgomery                                        ,15.102,Page (William T.) Elementary                                ,13400 TAMARACK RD,SILVER SPRING,MD,20904,PreK-5,Elementary
-8595084.6326,4762657.4832,2174,Montgomery                                        ,15.103,Damascus Elementary                                         ,10201 BETHESDA CHURCH ROAD,DAMASCUS,MD,20872,K-5,Elementary
-8598207.1955,4741134.0352,2175,Montgomery                                        ,15.104,Diamond Elementary                                          ,4 MARQUIS DRIVE,GAITHERSBURG,MD,20878,K-5,Elementary
-8570730.8875,4721431.4119,2176,Montgomery                                        ,15.089,New Hampshire Estates Elementary                            ,8720 CARROLL AVENUE,SILVER SPRING,MD,20903,HS-2,Elementary
-8595015.6314,4762168.3568,2177,Montgomery                                        ,15.090,Damascus High                                               ,25921 RIDGE ROAD,DAMASCUS,MD,20872,9-12,High
-8581093.3681,4728641.9746,2178,Montgomery                                        ,15.092,Viers Mill Elementary                                       ,11711 JOSEPH MILL RD,SILVER SPRING,MD,20906,HS-5,Elementary
-8579180.5582,4743073.8048,2179,Montgomery                                        ,15.093,Olney Elementary                                            ,3401 QUEEN MARY DR,OLNEY,MD,20832,K-5,Elementary
-8606149.9786,4778375.9204,2180,Frederick                                         ,10.073,Oakdale High                                                ,5850 EAGLEHEAD DRIVE,IJAMSVILLE,MD,21754,9-12,High
-8583417.1726,4738192.0719,2181,Montgomery                                        ,15.095,Smith (Lathrop E.) Enviromental Ed. Ctr                     ,5110 MEADOWSIDE LANE,ROCKVILLE,MD,20855,,Environmental Ed.
-8593523.1505,4744034.5867,2182,Montgomery                                        ,15.086,South Lake Elementary                                       ,18201 CONTOUR ROAD,GAITHERSBURG,MD,20877,HS-5,Elementary
-8584808.586,4734106.9912,2183,Montgomery                                        ,15.087,Rockville High                                              ,2100 BALTIMORE RD,ROCKVILLE,MD,20853,9-12,High
-8570877.8391,4722514.7079,2184,Montgomery                                        ,15.088,Montgomery Knolls Elementary                                ,807 DALEVIEW DRIVE,SILVER SPRING,MD,20901,HS-2,Elementary
-8583571.8497,4735056.1742,2185,Montgomery                                        ,15.074,Wood (Earl B.) Middle                                       ,14615 BAUER DRIVE,ROCKVILLE,MD,20853,6-8,Middle
-8599280.4957,4733513.1447,2186,Montgomery                                        ,15.077,Travilah Elementary                                         ,13801 DUFIEF MILL ROAD,GAITHERSBURG,MD,20878,K-5,Elementary
-8586071.1916,4720086.7555,2187,Montgomery                                        ,15.175,Pyle (Thomas W.) Middle                                     ,6311 WILSON LANE,BETHESDA,MD,20817,6-8,Middle
-8579152.703,4727603.0606,2188,Montgomery                                        ,15.063,Newport Mill Middle                                         ,11311 NEWPORT MILL ROAD,KENSINGTON,MD,20902,6-8,Middle
-8575008.1174,4728812.0916,2189,Montgomery                                        ,15.064,Odessa Shannon Middle                                       ,11800 MONTICELLO AVE,SILVER SPRING,MD,20902,6-8,Middle
-8618191.3303,4742232.2837,2190,Montgomery                                        ,15.066,Poolesville High                                            ,17501 WILLARD RD,POOLESVILLE,MD,20837,9-12,High
-8586119.6782,4725356.9375,2191,Montgomery                                        ,15.067,Walter Johnson High                                         ,6400 ROCK SPRING DRIVE,BETHESDA,MD,20814,9-12,High
-8584947.7317,4731524.8637,2192,Montgomery                                        ,15.072,Twinbrook Elementary                                        ,5911 RIDGEWAY AVE,ROCKVILLE,MD,20851,HS-5,Elementary
-8581881.6624,4733466.2446,2193,Montgomery                                        ,15.055,Brookhaven Elementary                                       ,4610 RENN ST,ROCKVILLE,MD,20853,PreK-5,Elementary
